Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Time per Epoch (s),Total Elapsed Time (s)
37,0.22469189854300753,0.9141099519875585,0.2684399715187598,0.8881555972050648,40.06160259246826,1483.343828201294
38,0.21839194395104233,0.9172569701866228,0.2659981366322965,0.8891350067391688,40.103180170059204,1523.4481117725372
39,0.21623417811126125,0.9170804485982779,0.2645610788342904,0.8898126215350871,40.10981750488281,1563.5591151714325
40,0.21182780013400682,0.9205843052085565,0.2629425400982098,0.8905699557187606,40.11604309082031,1603.676310300827
41,0.2103201453478969,0.9202635294320632,0.26245614612589074,0.8906686561448234,40.05843210220337,1643.7359817028046
42,0.2096322998404503,0.9217250517436436,0.26053049400144696,0.8922250824315208,40.08603835105896,1683.8233406543732
43,0.20284683166109785,0.9244924534340294,0.2589449538868301,0.8923636419432504,40.102943897247314,1723.927628993988
44,0.19913503451614964,0.9264076169656248,0.25886103054698634,0.8925819214509458,40.059563875198364,1764.0211803913116
45,0.19681445509195328,0.9277438655191538,0.25679210603845365,0.8937796104927452,40.05343437194824,1804.075844526291
46,0.19497635626063056,0.9275996113310054,0.2556047781693692,0.8940776087799851,40.07548952102661,1844.1524682044983
47,0.18988225745911502,0.9291996931543156,0.25465696305036545,0.8944572252886636,40.088154554367065,1884.241781949997
48,0.18701550957499719,0.9312078630437657,0.2537442710326642,0.8948349429636585,40.06816053390503,1924.311285495758
49,0.1838410925500247,0.9317848791881483,0.2530592558335285,0.8955125577595769,40.01603102684021,1964.3284571170807
50,0.18097523158910322,0.9343055304215879,0.25229060421792826,0.8952145594723371,40.07064962387085,2004.4003102779388
51,0.17706571397732715,0.9353153091304156,0.2516172430953201,0.8964691904126382,40.05533409118652,2044.4570181369781
52,0.17627523535368395,0.9362966168899926,0.2507695707739616,0.896748208269781,40.067639112472534,2084.525799036026
53,0.17238124459981918,0.9382478436645196,0.2502719988020099,0.8972663842901891,40.004125356674194,2124.531030654907
54,0.16990555077791214,0.9389501335669537,0.24929867639225356,0.8971676844723371,40.07013750076294,2164.602280855179
55,0.1673860531680438,0.9395840928262594,0.24935871986102084,0.8972455056346192,40.05388331413269,2204.6573510169983
56,0.16494731384576583,0.9413322252886636,0.24815669868673598,0.8979439990861076,40.074137687683105,2244.732845067978
57,0.16359014907965855,0.9404382292105227,0.2536002762463628,0.8950133627774765,40.05486178398132,2284.7891933918
58,0.15836656268457977,0.9448683492991389,0.24790438690355845,0.8984412964509458,40.08806872367859,2324.87881231308
59,0.15769466339629523,0.9448702475246118,0.24746712646922286,0.8984223154126382,40.05738949775696,2364.9378147125244
60,0.1543093070539893,0.9474554329502339,0.2472274554323177,0.8980256166993356,40.06960320472717,2405.0085723400116
61,0.15190838284942568,0.9473605289751169,0.2467421521337665,0.8982230169432504,40.040316581726074,2445.0499317646027
62,0.14812276953337145,0.9488732997252016,0.24633612590176718,0.8981831572493728,40.07623529434204,2485.128151655197
63,0.14607303369106078,0.950348108398671,0.24685249386393293,0.8983046345564784,40.055521726608276,2525.1847865581512
64,0.14237971299765062,0.9519804576221778,0.24824613758495875,0.8977048409228422,40.09113907814026,2565.2770993709564
65,0.14212008109506297,0.9515249181766899,0.246383399227444,0.8987430911891314,40.05598974227905,2605.334207057953
66,0.13768613749012656,0.9539753405415282,0.24623650327628974,0.8989423896585192,40.08141899108887,2645.4167664051056
67,0.1356848593117023,0.9540759385848532,0.2465442651692702,0.8980445977376432,40.079352617263794,2685.4973697662354
68,0.13512020725376753,0.9548883170497661,0.24561725070281903,0.8986443907630687,40.087329626083374,2725.5859122276306
69,0.13165852412277337,0.9558886058476507,0.24585078261336502,0.8994207059850499,40.05679273605347,2765.6439909934998
70,0.12735997383691827,0.9586806820363415,0.2460437756107778,0.8985836524136213,40.11780095100403,2805.763156414032
71,0.12649547422722895,0.958815445705336,0.2467130389140577,0.8983444942503559,40.07763648033142,2845.842300891876
72,0.12370695911195813,0.9599941543170384,0.24623248315587334,0.8993011269034171,40.09364986419678,2885.9370601177216
73,0.12155875130271425,0.9616284017660179,0.24733389625135732,0.8981243171253983,40.05991983413696,2925.9980704784393
74,0.11963107771411234,0.9620497755858363,0.24626479738829088,0.8988816513090717,40.1132333278656,2966.1123538017273
75,0.11728064510591175,0.9636612461537731,0.2475284050617899,0.8983634752886636,40.08781099319458,3006.2012932300568
76,0.11441936921708439,0.9642401605236287,0.24617633466817895,0.8993409865972947,40.07837963104248,3046.2807343006134
77,0.11241632996469128,0.9654549323782629,0.24712779038414665,0.8990221090462743,40.05920696258545,3086.3409538269043
78,0.11145115750176567,0.964479318686894,0.25106825056124704,0.8972853653284968,40.06048035621643,3126.4027059078217
79,0.10896705957699795,0.9674687957277104,0.2472753430507621,0.8996200044544376,40.072142601013184,3166.476491212845
80,0.10445585041021814,0.9688430063578547,0.24897972129437387,0.898682352839684,40.05107831954956,3206.528769016266
81,0.10331325590306399,0.9686076440373246,0.24824860615997899,0.8993789480656994,40.113755226135254,3246.644024848938
82,0.10185564366378347,0.9692814629905078,0.2484817149079576,0.8991606691662146,40.093451738357544,3286.738837003708
83,0.09960874230885992,0.971576242422571,0.25387036298610727,0.8966874699203335,40.05418086051941,3326.794669866562
84,0.09680732795778586,0.972035577710794,0.2493757562977927,0.8990809497784595,40.02562117576599,3366.821308374405
85,0.0945762257870971,0.9722576530612245,0.2502584972855996,0.899498527147332,40.0837721824646,3406.906537771225
86,0.09232598315088117,0.9736280672404231,0.2502931736561717,0.8990012303907045,40.07548642158508,3446.9829862117767
87,0.09171065634914807,0.9740076837491016,0.2510164694822564,0.8986026334519289,40.09103322029114,3487.07563829422
88,0.08944681670744808,0.975224353220998,0.2528777046471226,0.8986614735759034,40.03311848640442,3527.110141992569
89,0.08787492449794497,0.9757406310159333,0.2520862562315805,0.8989404914330463,40.051392555236816,3567.16264295578
90,0.08589347425316061,0.9766991618944674,0.2540915587118694,0.8983027363310054,40.05656933784485,3607.2203555107117
91,0.08387838566333664,0.9781929516062444,0.25448774211868946,0.8989404914330463,40.0319139957428,3647.2536914348602
92,0.08130786491900074,0.9781948498317173,0.2547294096070893,0.898701333269781,40.01032876968384,3687.265268087387
93,0.07964222216788604,0.9791704629148755,0.25496770912895395,0.8985020348003933,40.094746589660645,3727.3610467910767
94,0.07880515407542793,0.979130603220998,0.25577165384073647,0.8985418944942708,40.10532331466675,3767.467575073242
95,0.07624075656794772,0.9808654493215133,0.25639199526334294,0.8981432975554953,40.03282046318054,3807.501575946808
96,0.0746657594810335,0.9801878345255949,0.25709044431545297,0.8985020348003933,40.01488208770752,3847.5175840854645
97,0.07346464997651625,0.9812241865664112,0.2583590225905788,0.8979231204305377,40.05682945251465,3887.575695514679
98,0.06952277152818076,0.9826363580567496,0.25909507229011886,0.8983824557187606,40.08965754508972,3927.6664781570435
99,0.07033187451259214,0.9822605386072275,0.2598568378966682,0.8982040365131534,40.0554358959198,3967.7236289978027
100,0.06863503123880649,0.9834544311980812,0.2622021778809781,0.8972455056346192,40.01104927062988,4007.7356123924255
